Date,Day,Action,Protester,Target,Govt agent,Event,Country,Location,Issue,Linked date,Time,# protester,Arrests,Injuries,ProtKilled,Propdamag,#State,#State inj,#State killed,OSD,OSR,Source,Story date,No event found
12-Dec-81,Sat,exit,dissidents,government,,allowed to leave Poland legally,Poland,Poland,freedom,,,42,0,0,0,N,0,0,0,14000000,2447500,BBC,27/01/1982,
12-Dec-81,Sat,occupation,Peasant Solidarity,government,,farmers protest land and sale policies,Poland,Brzostkow,justice,,,21,0,0,0,N,0,0,0,14000000,2047500,Reuters,13/12/1981,
12-Dec-81,Sat,occupation,Peasant Solidarity,government,agriculture,farmers protest land and sale policies,Poland,Wloclawek,justice,,,100,0,0,0,N,0,0,0,14000000,2047500,Reuters,13/12/1981,
12-Dec-81,Sat,repression,Solidarity,government,,state will use force to stop planned demonstration,Poland,Warsaw,repression,,,0,0,0,0,N,0,0,0,14000000,2047500,Reuters,12/12/1981,
12-Dec-81,Sat,repression,Solidarity,government,,"heavy state, WTO criticism of Solidarity",Poland,Poland,repression,,,0,0,0,0,N,0,0,0,14000000,2047500,Reuters,12/12/1981,
12-Dec-81,Sat,petition,Solidarity,government,,votes to hold mass rally on 12/17/81,Poland,Gdansk,mobilization,,,107,0,0,0,N,0,0,0,14000000,2047500,Reuters,12/12/1981,
12-Dec-81,Sat,repression,Solidarity,government,,riot police attack Solidarity headquarters,Poland,Poland,repression,,,0,1,0,0,N,3001,0,0,14000000,2047500,Reuters,12/12/1981,
12-Dec-81,Sat,repression,Solidarity,military,,all telex & phone lines cut out of Warsaw,Poland,Poland,repression,,,0,0,0,0,N,301,0,0,14000000,2047500,Reuters,12/12/1981,
12-Dec-81,Sat,repression,Solidarity,military,,police break into homes; make arrests,Poland,Poland,repression,,23:00+,2713,2713,0,0,N,300001,0,0,14000000,2047500,Reuters,12/12/1981,
13-Dec-81,Sun,martial law,Solidarity,military,,government declares martial law,Poland,Poland,martial law,,01:00+,0,0,0,0,N,0,0,0,14000000,2047500,BBC,13/12/1981,
13-Dec-81,Sun,repression,Solidarity,military,,military council of national salvation governs,Poland,Warsaw,repression,,,0,0,0,0,N,0,0,0,14000000,2047500,Reuters,13/12/1981,
13-Dec-81,Sun,curfew,Solidarity,military,police,10:00 pm-6:00 am curfew for all,Poland,Poland,curfew,,,0,0,0,0,N,0,0,0,14000000,2047500,Reuters,13/12/1981,
13-Dec-81,Sun,petition,Solidarity,military,,martial law meant to liquidate Solidarity,Poland,Warsaw,freedom,,,301,0,0,0,N,0,0,0,14000000,2047500,Reuters,13/12/1981,
13-Dec-81,Sun,deployment,Solidarity,military,,"all reserve, civil defense called to military",Poland,Poland,repression,,,0,0,0,0,N,300001,0,0,14000000,2047500,Reuters,13/12/1981,
13-Dec-81,Sun,demonstration,Solidarity,military,police,protesters dispersed with water cannon,Poland,Warsaw,freedom,,,301,0,30,0,N,3001,0,0,14000000,2047500,Reuters,13/12/1981,
13-Dec-81,Sun,deployment,Solidarity,military,,armed troops posted in all cities,Poland,Poland,repression,,,0,0,0,0,N,300001,0,0,14000000,2047500,Reuters,13/12/1981,
13-Dec-81,Sun,mobilization,Solidarity,military,police,few non-arrested leaders form strike committee,Poland,Poland,freedom,,,31,0,0,0,N,0,0,0,14000000,2047500,Reuters,13/12/1981,
13-Dec-81,Sun,strike,Solidarity,military,,bus/tram drivers stop working,Poland,Poland,freedom,,,3001,0,0,0,N,0,0,0,14000000,2047500,Reuters,13/12/1981,
13-Dec-81,Sun,strike,Solidarity,military,,47 strikes in Gdansk in first hours,Poland,Gdansk,freedom,,,30001,0,0,0,N,0,0,0,14000000,2047500,Reuters,16/12/1981,
13-Dec-81,Sun,repression,Rural Solidarity,military,police,sit-in farmers rooted out by police,Poland,Poland,repression,,,301,201,0,0,N,3001,0,0,14000000,2047500,Reuters,13/12/1981,
13-Dec-81,Sun,mobilization,Solidarity,military,,leaflets call for immediate general strike,Poland,Warsaw,freedom,,,301,0,0,0,N,0,0,0,14000000,2047500,Reuters,13/12/1981,
13-Dec-81,Sun,preclude,Solidarity,military,,"all protests, strikes, assemblies banned",Poland,Poland,repression,,,0,0,0,0,N,0,0,0,14000000,2047500,Reuters,13/12/1981,
13-Dec-81,Sun,repression,Solidarity,military,,borders sealed; give all weapons to state,Poland,Poland,repression,,,0,0,0,0,N,0,0,0,14000000,2047500,Reuters,13/12/1981,
13-Dec-81,Sun,petition,Church,military,,Archbishop Glemp urges non-violence,Poland,Warsaw,peace,,,1,0,0,0,N,0,0,0,20000000,2047500,Reuters,13/12/1981,
13-Dec-81,Sun,demonstration,youths,military,police,youths taunt police/army; police break up,Poland,Warsaw,freedom,,22:00,200,,20,0,N,3001,0,0,14000000,2047500,BBC,15/12/1981,
13-Dec-81,Sun,occupation,Solidarity,military,,steel strike begins at Huta,Poland,Katowice,freedom,,,8000,0,0,0,N,0,0,0,14000000,2047500,Reuters,23/12/1981,
13-Dec-81,Sun,strike,Solidarity,military,,Sanok rubber strike,Poland,Stomil,freedom,,,301,0,0,0,N,0,0,0,14000000,2047500,BBC,30/12/1981,
13-Dec-81,Sun,occupation,Solidarity,military,,Lipcowy hard coal mine strike,Poland,Silesia,freedom,,,301,0,0,0,N,0,0,0,14000000,2047500,BBC,01/01/1982,
13-Dec-81,Sun,mobilization,Solidarity,military,,Solidarity board tries to act for general strike,Poland,Lodz,freedom,,,21,3,,0,N,31,0,0,14000000,2047500,BBC,01/01/1982,
14-Dec-81,Mon,petition,Church,military,,"military is agent of coercion, not dialog",Poland,Warsaw,freedom,,,31,0,0,0,N,0,0,0,20000000,2037500,Reuters,14/12/1981,
14-Dec-81,Mon,symbolic,students,military,police,arrested putting up posters at Warsaw University,Poland,Warsaw,freedom,,,3,3,0,0,N,31,0,0,14000000,2037500,BBC,22/12/1981,
14-Dec-81,Mon,petition,Pope,military,,respect human rights in Poland,Poland,Rome,freedom,,,1,0,0,0,N,0,0,0,20000000,2037500,Reuters,14/12/1981,
14-Dec-81,Mon,occupation,Solidarity,military,,4 big strikes against martial law,Poland,Warsaw,freedom,13/12/1981,8:00+,3001,0,0,0,N,0,0,0,14000000,2037500,Reuters,14/12/1981,
14-Dec-81,Mon,preclude,Solidarity,military,police,police block striking plant entrance with crane,Poland,Warsaw,repression,13/12/1981,,0,0,0,0,N,0,0,0,14000000,2037500,Reuters,14/12/1981,
14-Dec-81,Mon,attack,Solidarity,military,police,"police raid steel plant, arrest union leaders",Poland,Cracow,repression,13/12/1981,,3001,201,0,0,N,1001,0,0,14000000,2037500,Reuters,14/12/1981,
14-Dec-81,Mon,strike,Solidarity,military,police,police break up muncipal transport strike,Poland,Cracow,freedom,13/12/1981,,301,3,0,0,N,1001,0,0,14000000,2037500,BBC,22/12/1981,
14-Dec-81,Mon,petition,intellectuals,military,,release political prisoners,Poland,Poland,freedom,13/12/1981,,124,0,0,0,N,0,0,0,4000,2037500,Reuters,14/12/1981,
14-Dec-81,Mon,preclude,civilians,military,,gasoline precluded to private cars,Poland,Poland,repression,13/12/1981,,0,0,0,0,N,0,0,0,1000000,2037500,Reuters,14/12/1981,
14-Dec-81,Mon,boycott,Solidarity,military,,Solidarity members do not report for work,Poland,Poland,freedom,13/12/1981,,3001,0,0,0,N,0,0,0,14000000,2037500,Reuters,14/12/1981,
14-Dec-81,Mon,symbolic,Solidarity,military,,posters urging general strike appear,Poland,Warsaw,freedom,13/12/1981,,301,0,0,0,N,0,0,0,14000000,2037500,Reuters,14/12/1981,
14-Dec-81,Mon,occupation,Solidarity,military,,miners in Selisia refuse to leave pits,Poland,Silesia,freedom,13/12/1981,,3001,0,0,0,N,0,0,0,14000000,2037500,Reuters,14/12/1981,
14-Dec-81,Mon,strike,Solidarity,military,,most factories shut down,Poland,Cracow,freedom,13/12/1981,,30001,1,0,0,N,301,0,0,14000000,2037500,Reuters,14/12/1981,
14-Dec-81,Mon,strike,Solidarity,military,,most factories shut down,Poland,Poznan,freedom,13/12/1981,,30001,1,0,0,N,301,0,0,14000000,2037500,Reuters,14/12/1981,
14-Dec-81,Mon,strike,Solidarity,military,,Warsaw planning & geology office ,Poland,Warsaw,freedom,13/12/1981,,1300,0,0,0,N,0,0,0,14000000,2037500,Reuters,14/12/1981,
14-Dec-81,Mon,attack,Solidarity,military,police,troops try to break up big steel strike,Poland,Katowice,repression,13/12/1981,,8000,201,301,0,N,3001,0,0,14000000,2037500,Reuters,16/12/1981,
14-Dec-81,Mon,petition,Solidarity,military,ILO,Solidarity protests to ILO for union arrests,Poland,Warsaw,freedom,13/12/1981,,1,0,0,0,N,0,0,0,14000000,2037500,Reuters,14/12/1981,
14-Dec-81,Mon,preclude,Rural Solidarity,military,,no seeds for farmers unless they give crops to the state,Poland,Warsaw,repression,13/12/1981,,0,0,0,0,N,0,0,0,14000000,2037500,Reuters,14/12/1981,
14-Dec-81,Mon,attack,Solidarity,military,police,troops break up strike in national library,Poland,Warsaw,repression,13/12/1981,,301,31,0,0,N,301,0,0,14000000,2037500,Reuters,14/12/1981,
14-Dec-81,Mon,deployment,Solidarity,military,police,troops guard highways and cities,Poland,Poland,repression,13/12/1981,,0,0,0,0,N,300001,0,0,14000000,2037500,Reuters,14/12/1981,
14-Dec-81,Mon,repression,Solidarity,military,court,death penalty imposed for strikes,Poland,Poland,repression,13/12/1981,,0,0,0,0,N,0,0,0,14000000,2037500,Reuters,14/12/1981,
14-Dec-81,Mon,mobilization,Solidarity,military,,"without telephone, sets up couriers",Poland,Poland,mobilization,13/12/1981,,301,0,0,0,N,0,0,0,14000000,2037500,Reuters,14/12/1981,
14-Dec-81,Mon,sabotage,Solidarity,military,,military vehicles overturned on side of road,Poland,Plock,freedom,13/12/1981,,31,0,0,0,Y,301,0,0,14000000,2037500,Reuters,15/12/1981,
14-Dec-81,Mon,attack,Solidarity,military,police,police shoot at crowd in downtown,Poland,Warsaw,repression,13/12/1981,20:00,3001,0,,0,N,301,0,0,14000000,2037500,Reuters,15/12/1981,
14-Dec-81,Mon,attack,dissidents,military,police,man attacks police with saber,Poland,Aleksandrow Lodski,freedom,13/12/1981,,1,1,0,0,N,301,1,0,1,2037500,Reuters,16/12/1981,
14-Dec-81,Mon,strike,Solidarity,military,police,troops break up strike,Poland,Bydgoszcz,freedom,13/12/1981,,301,3,,0,N,301,0,0,14000000,2037500,Reuters,17/12/1981,
14-Dec-81,Mon,attack,Solidarity,military,police,police attack Rolling Stock factory,Poland,Zwidnik,freedom,13/12/1981,,301,3,30,0,N,301,0,0,14000000,2037500,Reuters,17/12/1981,
14-Dec-81,Mon,strike,Solidarity,military,police,troops break up strike,Poland,Gorzow,freedom,13/12/1981,,301,3,,0,N,301,0,0,14000000,2037500,BBC,17/12/1981,
14-Dec-81,Mon,strike,students,military,police,police break up student sit-ins,Poland,Warsaw,freedom,13/12/1981,,3001,31,,0,N,1001,0,0,14000000,2037500,BBC,12/18//81,
14-Dec-81,Mon,strike,Solidarity,military,police,police break up construction strike,Poland,Bedzin,freedom,13/12/1981,,301,3,,0,N,301,0,0,14000000,2037500,Reuters,18/12/1981,
14-Dec-81,Mon,strike,Solidarity,military,police,police break up engineering strike,Poland,Gorzow,freedom,13/12/1981,,301,3,,0,N,301,0,0,14000000,2037500,BBC,18/12/1981,
14-Dec-81,Mon,strike,Solidarity,military,police,police break up engineering strike,Poland,Cracow,freedom,13/12/1981,,301,3,,0,N,301,0,0,14000000,2037500,BBC,18/12/1981,
14-Dec-81,Mon,strike,Solidarity,military,police,police break up leather strike,Poland,Radom,freedom,13/12/1981,,301,3,,0,N,301,0,0,14000000,2037500,BBC,21/12/1981,
14-Dec-81,Mon,mobilization,Solidarity,military,,Solidarity leaders put up strike posters,Poland,Zackopane,freedom,13/12/1981,,21,3,0,0,N,31,0,0,14000000,2037500,BBC,21/12/1981,
14-Dec-81,Mon,strike,Solidarity,military,police,police break up tire factory strike,Poland,Olsztyn,freedom,13/12/1981,,301,3,,0,N,0,0,0,14000000,2037500,BBC,21/12/1981,
14-Dec-81,Mon,strike,Solidarity,military,,Lenin steelwork strike ,Poland,Nowa Huta,freedom,13/12/1981,,10000,301,0,0,N,3001,0,0,14000000,2037500,BBC,18/12/1981,
14-Dec-81,Mon,strike,Solidarity,military,police,police break up Lubin mine strike,Poland,Silesia,freedom,13/12/1981,,3001,31,,0,N,3001,0,0,14000000,2037500,BBC,18/12/1981,
14-Dec-81,Mon,occupation,Solidarity,military,,language university faculty/students,Poland,Wroclaw,freedom,13/12/1981,,301,0,0,0,N,0,0,0,14000000,2037500,Reuters,21/12/1981,
14-Dec-81,Mon,occupation,Solidarity,military,,sit-in at salt mine,Poland,Bochnia,freedom,13/12/1981,,301,0,0,0,N,0,0,0,14000000,2037500,BBC,22/12/1981,
14-Dec-81,Mon,occupation,Solidarity,military,,sit-in at engineering/engine plant,Poland,Tarnow,freedom,13/12/1981,,301,0,0,0,N,0,0,0,14000000,2037500,BBC,22/12/1981,
14-Dec-81,Mon,occupation,Solidarity,military,,ZMP coal mine strike,Poland,Zory,freedom,13/12/1981,,301,0,0,0,N,0,0,0,14000000,2037500,BBC,22/12/1981,
14-Dec-81,Mon,occupation,Solidarity,military,,May 1 coal mine stike,Poland,Wodzislaw Slaski,freedom,13/12/1981,,301,0,0,0,N,0,0,0,14000000,2037500,BBC,22/12/1981,
14-Dec-81,Mon,occupation,Solidarity,military,,Anna coal mine strike,Poland,Wodzislaw Slaski,freedom,13/12/1981,,301,0,0,0,N,0,0,0,14000000,2037500,BBC,22/12/1981,
14-Dec-81,Mon,strike,Solidarity,military,police,police break up Unitra-Biazet strike,Poland,Bialystok,freedom,13/12/1981,,301,31,0,0,N,301,0,0,14000000,2037500,BBC,22/12/1981,
14-Dec-81,Mon,strike,Solidarity,military,,oil industry research center strikes,Poland,Plock,freedom,13/12/1981,,301,31,0,0,N,301,0,0,14000000,2037500,BBC,22/12/1981,
14-Dec-81,Mon,strike,Solidarity,military,police,police end drilling equipment strike,Poland,Glinnik,freedom,13/12/1981,,301,31,0,0,N,301,0,0,14000000,2037500,BBC,22/12/1981,
14-Dec-81,Mon,strike,Solidarity,military,,municipal transport strike broken up,Poland,Lodz,freedom,13/12/1981,,301,3,0,0,N,301,,0,14000000,2037500,BBC,22/12/1981,
14-Dec-81,Mon,occupation,Solidarity,military,,P-4 Unitech division sit-in,Poland,Bialogard,freedom,13/12/1981,,301,0,0,0,N,0,0,0,14000000,2037500,BBC,22/12/1981,
14-Dec-81,Mon,occupation,Solidarity,military,police,police break up Julian coal mine sit-in,Poland,Katowice,freedom,13/12/1981,,301,3,0,0,N,301,0,0,14000000,2037500,BBC,22/12/1981,
14-Dec-81,Mon,strike,Solidarity,military,police,police break up slowdown in Belma plant,Poland,Bydgoszcz,freedom,13/12/1981,,301,3,0,0,N,301,0,0,14000000,2037500,BBC,22/12/1981,
14-Dec-81,Mon,occupation,Solidarity,military,,workers occupy refineries,Poland,Gdansk,freedom,13/12/1981,,301,0,0,0,N,3001,0,0,14000000,2037500,Reuters,22/12/1981,
14-Dec-81,Mon,occupation,Solidarity,military,,workers occupy refineries,Poland,Plock,freedom,13/12/1981,,301,0,0,0,N,3001,0,0,14000000,2037500,Reuters,22/12/1981,
14-Dec-81,Mon,strike,Solidarity,military,police,police break up labor cooperative strike,Poland,Szydlowska,freedom,13/12/1981,,301,3,0,0,N,301,0,0,14000000,2037500,BBC,24/12/1981,
14-Dec-81,Mon,strike,Solidarity,military,police,police break up Montomet strike,Poland,Tarnowskie Gory,freedom,13/12/1981,,301,3,0,0,N,301,0,0,14000000,2037500,BBC,24/12/1981,
14-Dec-81,Mon,strike,Solidarity,military,police,police break up Karsznica iron strike,Poland,Kielce,freedom,13/12/1981,,301,3,0,0,N,301,0,0,14000000,2037500,BBC,24/12/1981,
14-Dec-81,Mon,strike,Solidarity,military,police,police break up wool plant strike,Poland,Lodz,freedom,13/12/1981,,301,3,0,0,N,301,0,0,14000000,2037500,BBC,24/12/1981,
14-Dec-81,Mon,sabotage,Solidarity,military,,miners disable equipment in Jankowice,Poland,Silesia,freedom,13/12/1981,,31,3,0,0,Y,31,0,0,14000000,2037500,BBC,24/12/1981,
14-Dec-81,Mon,strike,Solidarity,military,,Nuclear Research Institute strike,Poland,Warsaw,freedom,13/12/1981,,31,3,0,0,N,31,0,0,14000000,2037500,BBC,24/12/1981,
14-Dec-81,Mon,occupation,Solidarity,military,,miners booby-trap Borynia mine,Poland,Silesia,freedom,13/12/1981,,301,3,0,0,N,101,0,0,14000000,2037500,BBC,24/12/1981,
14-Dec-81,Mon,strike,Solidarity,military,police,police end FSO car plant strike,Poland,Warsaw,freedom,13/12/1981,,301,3,0,0,N,301,0,0,14000000,2037500,Reuters,29/12/1981,
14-Dec-81,Mon,strike,Solidarity,military,,Pediatric Rehabilitation Center strikes,Poland,Nowy Sacz,freedom,13/12/1981,,301,2,0,0,N,101,0,0,14000000,2037500,BBC,30/12/1981,
14-Dec-81,Mon,strike,Solidarity,military,police,police end Sanok rubber strike,Poland,Stomil,freedom,13/12/1981,,301,3,0,0,N,301,0,0,14000000,2037500,BBC,30/12/1981,
14-Dec-81,Mon,rally,Solidarity,military,police,police end Dendrology Institute protest,Poland,Kurnik,freedom,13/12/1981,,301,3,0,0,N,101,0,0,14000000,2037500,BBC,30/12/1981,
14-Dec-81,Mon,occupation,Solidarity,military,,Lipcowy hard coal mine strike,Poland,Silesia,freedom,13/12/1981,,301,0,0,0,N,301,0,0,14000000,2037500,BBC,01/01/1982,
14-Dec-81,Mon,strike,Solidarity,military,,fastening factory strike,Poland,Ponar Bielsk,freedom,13/12/1981,,301,0,0,0,N,0,0,0,14000000,2037500,BBC,12/01/1982,
14-Dec-81,Mon,strike,Solidarity,military,,non-ferrous assembly factory strike,Poland,Piekary Slaskie,freedom,13/12/1981,,301,0,0,0,N,0,0,0,14000000,2037500,BBC,12/01/1982,
14-Dec-81,Mon,exit,Solidarity,military,,Poles get political asylum in France,France,France,freedom,13/12/1981,,15,0,0,0,N,0,0,0,14000000,2037500,Reuters,15/01/1982,
15-Dec-81,Tue,mobilization,Solidarity,military,police,attempt to arouse a crowd; broken up,Poland,Lodz,mobilization,13/12/1981,,21,2,0,0,N,31,0,0,14000000,2037500,Reuters,14/12/1981,
15-Dec-81,Tue,occupation,Solidarity,military,,Lenin shipyard is Solidarity headquarters,Poland,Gdansk,freedom,13/12/1981,,10000,0,0,0,N,3001,0,0,14000000,2037500,Reuters,15/12/1981,
15-Dec-81,Tue,demonstration,Solidarity,military,,large crowds amid tanks at Lenin shipyard,Poland,Gdansk,freedom,13/12/1981,,301,0,0,0,N,3001,0,0,14000000,2037500,Reuters,16/12/1981,
15-Dec-81,Tue,occupation,Solidarity,military,,Ursus tractor factory holds out,Poland,Warsaw,freedom,13/12/1981,,3001,300,0,0,N,3001,0,0,14000000,2037500,Reuters,15/12/1981,
15-Dec-81,Tue,occupation,Solidarity,military,,miners in Selisia refuse to leave pits,Poland,Silesia,freedom,13/12/1981,,3001,0,0,0,N,0,0,0,14000000,2037500,Reuters,15/12/1981,
15-Dec-81,Tue,strike,Solidarity,military,police,strike broken up in Warski shipyards,Poland,Szczecin ,freedom,13/12/1981,,301,31,0,0,N,301,0,0,14000000,2037500,Reuters,15/12/1981,
15-Dec-81,Tue,strike,Solidarity,military,,Odra shipyard workers strike,Poland,Szczecin ,freedom,13/12/1981,,301,0,0,0,N,0,0,0,14000000,2037500,Reuters,18/12/1981,
15-Dec-81,Tue,strike,Solidarity,military,police,strike broken up in Warzawa steel plant,Poland,Warsaw,freedom,13/12/1981,,250,25,0,0,N,301,0,0,14000000,2037500,Reuters,15/12/1981,
15-Dec-81,Tue,strike,Solidarity,military,police,strike broken up in Academy of Agriculture,Poland,Warsaw,freedom,13/12/1981,,301,31,0,0,N,301,0,0,14000000,2037500,Reuters,15/12/1981,
15-Dec-81,Tue,symbolic,Solidarity,military,,students put up protest posters,Poland,Warsaw,freedom,13/12/1981,,3,3,0,0,N,31,0,0,14000000,2037500,Reuters,15/12/1981,
15-Dec-81,Tue,strike,Solidarity,military,police,strike broken up in Parnica shipyards,Poland,Szczecin ,freedom,13/12/1981,,301,31,0,0,N,301,0,0,14000000,2037500,Reuters,15/12/1981,
15-Dec-81,Tue,strike,Solidarity,military,police,strike broken up in Gryfia shipyards,Poland,Szczecin ,freedom,13/12/1981,,301,31,0,0,N,301,0,0,14000000,2037500,Reuters,15/12/1981,
15-Dec-81,Tue,strike,Solidarity,military,police,strike broken up in Swierczewski steel plant,Poland,Warsaw,freedom,13/12/1981,,301,31,0,0,N,301,0,0,14000000,2037500,Reuters,15/12/1981,
15-Dec-81,Tue,arrest,reformers,military,police,reform officials arrested; military replaces,Poland,Poland,repression,13/12/1981,,32,32,0,0,N,101,0,0,14000000,2037500,Reuters,15/12/1981,
15-Dec-81,Tue,mobilization,Solidarity,military,,underground press for leaflets in Ursus,Poland,Ursus,mobilization,13/12/1981,,21,0,0,0,N,0,0,0,14000000,2037500,Reuters,15/12/1981,
